user_id,item_id,interaction_date,rating,interaction_type,reading_progress
245,3490,2024-07-25,4.0,rate,67
245,3956,2024-07-16,3.4,view,97
245,3964,2024-07-01,1.8,purchase,79
245,3981,2024-09-23,2.9,save,67
245,4442,2024-09-16,5.0,purchase,82
245,4444,2024-04-21,4.7,save,58
245,4499,2024-09-01,3.1,save,71
245,4656,2024-04-11,2.1,purchase,50
246,81,2024-07-01,4.5,purchase,70
246,212,2024-02-22,4.1,rate,70
246,360,2023-08-28,1.5,purchase,34
246,437,2024-01-23,5.0,purchase,64
246,784,2024-05-13,2.7,view,52
246,804,2024-09-29,2.9,rate,28
246,1091,2024-05-27,4.1,view,31
246,1233,2024-10-25,4.0,purchase,39
246,1332,2024-03-04,4.1,view,78
246,1544,2024-09-20,3.8,purchase,97
246,1688,2024-01-20,2.0,save,26
246,2044,2024-03-22,1.9,view,33
246,2535,2024-03-03,3.4,purchase,29
246,2962,2024-11-07,1.6,purchase,35
246,2965,2024-09-20,1.9,view,81
246,3011,2024-11-20,1.6,rate,62
246,3078,2024-08-19,4.4,save,25
246,3109,2024-03-03,1.3,purchase,93
246,3280,2024-02-19,2.5,save,2
246,3282,2024-04-07,2.8,save,52
246,3365,2024-03-19,3.9,view,78
246,3856,2024-03-04,4.4,purchase,40
246,3932,2023-12-23,4.2,save,90
246,4001,2024-12-02,2.3,rate,13
246,4253,2023-09-16,4.6,save,13
246,4327,2024-02-09,3.3,view,46
246,4475,2023-08-29,3.1,purchase,28
246,4664,2024-07-11,2.3,rate,62
246,4741,2024-11-11,2.1,rate,13
246,4893,2024-10-05,3.7,rate,51
247,208,2024-01-31,2.6,rate,4
247,477,2024-09-03,4.0,save,2
247,493,2024-05-09,4.2,view,31
247,542,2024-01-19,3.4,rate,27
247,922,2024-11-08,4.9,purchase,24
247,1180,2024-03-03,3.2,purchase,56
247,1828,2024-10-17,1.5,save,37
247,1864,2024-06-14,3.1,view,16
247,1965,2024-08-27,3.9,view,59
247,2668,2024-08-15,1.4,purchase,35
247,2669,2024-06-02,1.3,purchase,97
247,2783,2024-08-29,1.3,purchase,6
247,2858,2024-01-17,3.1,view,83
247,2873,2024-05-15,2.6,save,25
247,3106,2024-06-18,2.2,purchase,82
247,3179,2024-04-19,5.0,purchase,69
247,3454,2024-10-28,2.8,save,63
247,3906,2024-06-02,3.6,view,72
247,4076,2024-07-25,3.1,purchase,41
247,4302,2024-03-30,4.0,rate,63
247,4398,2024-10-07,1.6,rate,26
247,4711,2024-02-04,2.2,rate,10
248,135,2024-11-02,4.6,purchase,11
248,218,2023-09-21,1.5,rate,89
248,267,2024-05-27,3.9,rate,97
248,274,2024-01-21,1.1,rate,65
248,369,2023-09-01,3.2,save,47
248,617,2024-11-02,3.7,rate,92
248,655,2024-11-16,3.6,rate,64
248,701,2024-09-23,3.8,save,56
248,702,2023-06-12,3.1,save,44
248,823,2024-01-06,2.3,purchase,85
248,859,2024-05-31,4.4,rate,26
248,997,2023-03-27,2.0,view,24
248,1051,2023-07-10,1.7,view,88
248,1095,2023-09-23,3.2,save,4
248,1153,2023-10-26,3.1,rate,87
248,1461,2023-11-14,3.8,save,51
248,1586,2024-03-26,3.3,purchase,52
248,1772,2024-11-27,1.3,save,59
248,1814,2023-07-14,3.1,save,61
248,1815,2024-12-07,2.7,rate,36
248,2040,2024-08-05,1.9,purchase,98
248,2078,2024-02-03,2.0,purchase,80
248,2756,2024-08-03,2.9,purchase,95
248,2765,2023-09-27,3.8,rate,51
248,2779,2024-09-27,1.0,view,11
248,2815,2024-01-31,1.1,rate,68
248,3267,2024-04-28,4.2,view,35
248,3787,2023-03-13,4.6,view,43
248,3913,2024-04-20,2.1,save,49
248,4103,2024-10-24,5.0,save,95
248,4454,2023-09-07,3.6,save,1
248,4521,2024-05-10,2.5,rate,78
248,4803,2024-10-10,3.5,purchase,64
248,4970,2024-05-17,2.8,purchase,55
249,212,2024-03-21,4.2,view,98
249,260,2024-07-26,3.8,save,50
249,360,2024-05-25,3.5,rate,55
249,977,2024-12-09,2.2,rate,68
249,1018,2023-08-31,4.6,purchase,47
249,1494,2024-10-13,3.7,save,99
249,1795,2023-09-21,3.2,purchase,82
249,1948,2024-12-09,3.8,save,98
249,2030,2024-09-11,1.6,rate,37
249,2093,2024-03-28,1.9,view,78
249,2445,2023-08-24,2.8,save,76
249,2627,2024-08-12,4.4,rate,21
249,2768,2024-07-02,4.7,purchase,23
249,2779,2024-12-14,4.6,purchase,0
249,2943,2023-12-24,3.4,save,58
249,3003,2024-07-23,3.1,view,22
249,3122,2024-06-30,2.1,rate,18
249,3264,2023-09-19,3.0,rate,78
249,3410,2023-07-19,4.7,save,69
249,3767,2024-04-20,3.1,purchase,83
249,3850,2024-06-22,2.5,save,85
249,3949,2023-10-05,1.3,rate,4
249,4421,2024-11-01,4.8,rate,38
249,4816,2023-09-17,1.3,rate,58
249,4909,2024-10-04,1.1,view,58
249,4933,2024-01-20,2.3,rate,8
250,59,2023-09-10,1.7,view,29
250,114,2023-06-29,4.2,save,90
250,223,2023-06-17,2.2,rate,77
250,490,2023-09-16,2.1,rate,50
250,560,2023-09-25,4.8,save,27
250,610,2024-07-11,4.9,view,50
250,1023,2023-10-26,4.0,rate,3
250,1028,2024-01-24,4.8,view,30
250,1084,2023-11-10,2.5,view,90
250,1219,2024-07-16,2.2,view,78
250,1332,2024-07-06,2.1,purchase,10
250,1387,2023-08-02,3.8,view,3
250,1512,2024-09-22,3.7,view,99
250,1941,2024-11-08,2.9,rate,51
250,2044,2024-02-11,3.0,save,51
250,2056,2024-09-14,2.1,view,22
250,2110,2024-04-30,3.7,view,16
250,2327,2024-10-01,4.1,save,3
250,3212,2024-04-10,3.2,view,9
250,3250,2024-01-10,4.2,view,80
250,3263,2023-06-16,3.9,rate,21
250,3435,2023-09-07,3.8,save,53
250,3467,2023-09-28,2.2,rate,5
250,3831,2024-08-02,2.6,save,33
250,3960,2023-05-13,1.9,rate,53
250,4028,2024-10-17,1.7,purchase,90
250,4344,2023-03-27,4.0,rate,49
250,4595,2024-01-22,4.4,view,25
251,79,2024-11-17,1.1,purchase,32
251,487,2024-10-16,1.3,save,15
251,675,2024-11-27,1.6,purchase,9
251,771,2024-10-21,2.7,view,7
251,808,2024-08-21,4.8,purchase,89
251,1206,2024-11-04,2.3,view,50
251,1337,2024-11-22,2.8,purchase,97
251,1373,2024-12-10,2.9,save,87
251,1718,2024-09-14,2.4,save,8
251,1836,2024-12-06,1.4,save,77
251,1924,2024-08-09,1.6,save,52
251,2311,2024-11-29,3.8,purchase,77
251,2331,2024-11-21,3.5,purchase,30
251,2368,2024-08-27,1.2,purchase,75
251,2535,2024-08-31,2.0,view,1
251,2624,2024-08-03,2.1,rate,69
251,3078,2024-08-18,4.3,save,69
251,3209,2024-10-22,1.8,view,85
251,3490,2024-11-09,3.4,view,59
251,3539,2024-12-12,4.8,purchase,66
251,3607,2024-10-26,1.2,save,41
251,4010,2024-09-11,2.0,view,20
251,4046,2024-08-21,4.9,save,76
251,4372,2024-09-05,3.9,view,29
251,4496,2024-09-28,1.2,purchase,32
251,4508,2024-08-22,4.6,rate,89
251,4914,2024-11-04,2.2,rate,84
252,61,2024-08-30,1.5,rate,66
252,148,2024-04-21,3.7,save,4
252,151,2024-08-03,1.0,view,29
252,155,2024-12-08,3.5,save,87
252,408,2023-11-12,4.3,rate,73
252,438,2024-11-15,3.4,view,10
252,583,2024-04-08,4.5,purchase,39
252,924,2024-07-25,3.9,purchase,47
252,988,2024-08-02,4.1,rate,50
252,1401,2024-07-02,1.7,purchase,71
252,1640,2023-11-17,4.9,save,94
252,1853,2024-08-21,4.6,save,66
252,2192,2024-10-08,3.7,purchase,84
252,2205,2024-01-16,1.9,save,94
252,2372,2024-02-10,3.2,save,59
252,2627,2024-01-27,3.4,purchase,57
252,3139,2024-02-17,1.0,purchase,97
252,3199,2024-02-10,3.9,save,85
252,3368,2024-10-04,3.8,view,58
252,3558,2024-09-03,1.3,rate,61
252,3579,2024-06-18,1.6,rate,15
252,3792,2024-09-22,2.2,view,97
252,4216,2024-06-28,3.5,save,43
252,4453,2024-02-11,4.2,view,53
252,4653,2024-01-02,3.1,save,23
253,203,2024-06-18,3.6,view,14
253,264,2024-08-23,4.1,save,9
253,360,2024-03-22,2.0,rate,27
253,565,2024-07-17,3.4,rate,21
253,606,2024-11-02,1.9,view,18
253,709,2024-08-27,3.8,purchase,11
253,1038,2024-07-05,3.3,rate,39
253,1083,2024-06-26,2.4,save,72
253,1091,2024-05-21,4.2,rate,81
253,1311,2024-06-12,4.2,purchase,3
253,1497,2024-07-29,1.5,purchase,32
253,1524,2024-03-16,1.4,purchase,42
253,2010,2024-03-30,5.0,purchase,23
253,2426,2024-08-31,2.3,purchase,75
253,2541,2024-12-04,3.6,save,23
253,2939,2024-08-30,2.4,save,28
253,3239,2024-04-23,1.4,view,84
253,3701,2024-05-03,1.9,rate,91
253,3877,2024-06-18,1.3,rate,53
253,4522,2024-04-15,5.0,view,67
253,4629,2024-04-05,1.3,purchase,49
253,4913,2024-05-07,2.7,save,78
254,24,2024-07-17,1.8,rate,2
254,146,2023-01-09,4.1,rate,7
254,371,2024-07-15,1.6,save,98
254,429,2024-04-02,4.5,rate,82
254,560,2024-07-03,4.0,rate,45
254,724,2024-10-25,2.6,purchase,41
254,934,2024-05-19,4.7,rate,60
254,1245,2023-11-16,4.0,view,76
254,1270,2023-08-13,2.3,purchase,64
254,1447,2023-05-10,4.7,save,8
254,1772,2024-08-25,2.4,purchase,14
254,1887,2024-06-10,2.7,purchase,52
254,1911,2024-01-04,4.9,purchase,62
254,2024,2024-03-31,1.9,purchase,27
254,2492,2023-03-04,3.8,view,33
254,2599,2024-02-07,4.9,rate,100
254,2924,2023-05-11,3.8,purchase,15
254,3286,2024-09-26,4.5,save,55
254,3331,2023-08-21,3.4,rate,71
254,3403,2024-06-07,3.4,purchase,18
254,3422,2023-08-30,2.8,view,23
254,3693,2023-12-09,1.7,view,63
254,3736,2024-02-24,4.5,view,62
254,4003,2023-09-20,3.6,rate,2
254,4172,2024-05-29,2.0,purchase,92
254,4313,2023-11-20,3.1,view,50
254,4348,2023-04-03,3.4,purchase,99
254,4500,2023-12-13,2.5,purchase,75
254,4816,2023-10-22,3.8,save,85
254,4835,2023-07-14,3.7,view,21
255,89,2024-11-05,2.9,view,11
255,164,2024-12-09,1.3,rate,79
255,253,2024-09-21,1.6,view,82
255,394,2024-10-02,4.7,save,22
255,741,2024-08-31,1.6,view,24
255,1072,2024-09-16,4.4,purchase,29
255,1090,2024-10-10,2.7,rate,43
255,1095,2024-10-07,3.8,view,5
255,1171,2024-11-02,2.3,view,61
255,1276,2024-10-26,1.5,save,63
255,1384,2024-09-24,2.8,view,34
255,1416,2024-10-28,4.5,view,9
255,1481,2024-12-06,2.3,rate,62
255,1523,2024-10-11,1.7,rate,97
255,1630,2024-12-07,1.2,rate,99
255,1668,2024-11-04,1.9,save,53
255,1716,2024-11-03,3.0,view,54
255,1792,2024-11-15,4.7,save,86
255,1809,2024-10-03,3.8,purchase,77
255,1851,2024-11-07,1.8,view,51
255,1966,2024-08-17,5.0,rate,43
255,1997,2024-12-09,3.9,rate,73
255,2278,2024-10-07,3.0,purchase,49
255,2422,2024-09-03,2.5,purchase,56
255,2915,2024-09-21,4.3,rate,41
255,2988,2024-10-07,4.3,purchase,18
255,3347,2024-10-02,2.1,save,13
255,3485,2024-10-28,3.8,purchase,41
255,3719,2024-11-07,1.8,rate,12
255,3734,2024-09-11,4.9,view,30
255,3784,2024-12-07,4.4,rate,57
255,3972,2024-11-23,4.6,view,16
255,4028,2024-11-06,1.6,rate,54
255,4134,2024-10-23,1.4,save,27
255,4400,2024-09-22,1.4,rate,9
255,4528,2024-10-17,2.3,save,61
256,258,2024-02-18,1.3,view,33
256,452,2024-01-11,4.1,purchase,26
256,903,2024-09-16,4.3,save,21
256,1221,2024-08-05,4.4,view,7
256,1548,2024-02-11,4.4,save,42
256,1566,2024-02-10,2.9,view,38
256,1878,2024-10-26,4.1,view,66
256,1955,2024-04-24,2.1,view,2
256,2035,2024-04-11,4.0,save,48
256,2349,2023-11-17,2.5,save,77
256,3301,2023-12-10,2.0,rate,25
256,3525,2024-11-27,1.5,view,17
256,3833,2024-07-03,1.4,view,8
256,3997,2024-09-01,2.7,save,84
256,4564,2023-12-04,3.9,rate,42
256,4847,2023-11-18,5.0,view,22
256,4892,2024-04-03,4.9,purchase,74
256,4927,2024-05-28,3.0,save,37
257,323,2023-12-09,2.3,rate,76
257,384,2024-01-12,4.7,view,93
257,616,2023-09-12,3.2,save,20
257,643,2024-05-18,1.4,save,17
257,807,2024-05-07,1.4,purchase,98
257,1033,2024-07-21,4.1,rate,35
257,1169,2023-12-12,4.3,save,10
257,1285,2023-10-09,3.6,rate,11
257,1412,2023-12-18,3.0,save,64
257,2047,2023-09-03,1.6,purchase,37
257,2378,2024-02-27,3.4,rate,33
257,2459,2024-08-13,5.0,rate,59
257,2722,2023-12-28,2.8,save,46
257,2951,2024-03-11,4.9,rate,26
257,3066,2023-09-22,1.1,purchase,77
257,3077,2023-10-25,2.7,rate,43
257,3102,2024-09-26,1.5,rate,76
257,3239,2024-11-06,3.6,rate,72
257,3382,2024-04-15,4.7,rate,21
257,3412,2024-04-15,2.7,purchase,35
257,3440,2024-12-01,4.2,purchase,26
257,3540,2023-12-18,4.6,purchase,85
257,3788,2024-12-01,2.6,rate,61
257,3870,2024-05-13,3.7,view,2
257,4279,2023-08-22,1.9,save,20
257,4439,2024-08-29,2.7,save,80
257,4476,2024-10-17,4.0,purchase,73
257,4637,2023-11-06,1.2,save,61
257,4667,2024-09-10,2.8,purchase,25
257,4876,2023-09-27,3.3,rate,49
258,113,2024-01-19,4.9,purchase,82
258,149,2024-02-14,3.8,view,36
258,164,2024-08-08,1.8,rate,92
258,356,2024-08-01,2.8,view,62
258,1544,2024-11-10,1.8,rate,13
258,1815,2024-11-28,2.4,purchase,41
258,2143,2024-02-09,4.6,view,65
258,2356,2024-09-29,4.3,purchase,76
258,2670,2024-06-22,3.0,view,42
258,2688,2024-04-26,3.0,view,84
258,2848,2024-11-12,3.8,rate,46
258,2860,2024-09-02,1.9,rate,28
258,3406,2024-01-11,3.3,rate,58
258,3432,2024-09-03,3.8,purchase,91
258,4319,2024-08-31,2.0,rate,36
258,4399,2024-08-19,1.1,view,5
258,4608,2024-08-13,3.0,save,89
258,4740,2024-09-21,3.4,view,43
258,4889,2024-02-03,3.5,view,10
258,4891,2024-06-14,3.0,purchase,71
258,4966,2024-10-31,4.9,purchase,15
259,177,2023-03-31,3.1,save,72
259,183,2023-08-03,2.0,view,91
259,395,2024-12-10,1.4,purchase,16
259,470,2024-06-14,1.0,save,84
259,1022,2023-03-07,2.0,save,27
259,1156,2024-09-21,2.7,save,39
259,1337,2024-11-02,4.9,purchase,77
259,1525,2023-07-11,1.1,view,34
259,1549,2024-04-15,3.1,view,23
259,1888,2024-03-07,4.7,view,74
259,2056,2023-05-14,4.4,purchase,51
259,2225,2024-08-31,4.3,save,32
259,2290,2023-06-19,2.3,save,94
259,2399,2023-11-05,2.7,view,26
259,2493,2024-05-20,2.1,view,87
259,2924,2023-03-17,2.9,purchase,21
259,2925,2024-09-15,2.2,save,21
259,3416,2024-09-22,2.9,rate,61
259,3475,2023-07-19,2.6,purchase,88
259,3553,2023-08-22,4.7,rate,84
259,3655,2023-04-19,4.4,purchase,81
259,3805,2023-08-01,3.7,view,32
259,4052,2024-05-22,4.4,view,41
259,4217,2024-07-07,4.4,view,87
259,4612,2023-07-01,2.8,purchase,40
259,4684,2023-12-21,3.6,purchase,52
259,4689,2023-06-14,2.2,view,12
259,4711,2023-06-05,1.8,view,68
259,4954,2024-09-21,1.8,rate,96
260,250,2024-10-01,2.3,save,25
260,490,2024-07-06,2.6,save,2
260,601,2024-10-21,1.0,view,1
260,714,2024-12-03,4.2,save,46
260,784,2024-08-20,3.6,view,94
260,807,2024-10-13,1.5,save,43
260,1009,2024-06-26,4.3,purchase,16
260,1049,2024-12-06,4.6,save,32
260,1219,2024-06-24,3.9,save,44
260,1254,2024-11-09,2.0,rate,17
260,1399,2024-07-05,1.7,save,11
260,1795,2024-09-22,2.2,view,87
260,1840,2024-11-06,3.8,view,28
260,1869,2024-07-02,2.3,rate,68
260,2000,2024-08-21,2.4,rate,11
260,2082,2024-09-09,1.7,save,82
260,2124,2024-11-09,3.7,save,13
260,2545,2024-06-22,1.1,rate,6
260,2616,2024-08-06,4.9,save,89
260,2852,2024-08-17,4.2,rate,74
260,2969,2024-09-26,1.9,save,79
260,3294,2024-09-03,2.2,view,12
260,3327,2024-09-16,2.1,save,20
260,3380,2024-07-03,1.2,purchase,64
260,3673,2024-11-07,3.4,save,78
260,4505,2024-09-19,3.1,purchase,17
260,4699,2024-09-07,1.8,purchase,9
261,20,2024-02-19,4.8,view,73
261,22,2024-03-27,1.7,rate,34
261,212,2024-11-05,1.5,view,62
261,252,2023-12-23,1.4,purchase,50
261,262,2024-11-07,4.9,view,54
261,505,2024-05-11,4.7,rate,15
261,513,2024-05-16,5.0,rate,82
261,688,2024-07-10,2.2,save,49
261,760,2024-05-11,3.3,purchase,81
261,958,2024-11-18,3.5,purchase,9
261,1155,2024-01-12,4.6,save,24
261,1347,2024-02-01,3.3,purchase,97
261,1571,2023-11-30,5.0,rate,79
261,1579,2024-10-16,4.1,rate,88
261,1598,2024-06-21,3.3,purchase,78
261,1603,2024-02-20,3.5,save,44
261,1648,2023-11-24,1.3,view,84
261,1929,2024-01-01,2.4,save,10
261,2127,2024-09-09,4.2,save,25
261,2671,2023-12-14,4.2,save,58
261,2955,2024-02-03,2.1,save,50
261,3412,2023-11-30,3.6,rate,82
261,3426,2024-11-04,2.2,view,78
261,3558,2024-10-18,4.4,purchase,92
261,4041,2024-06-16,2.5,rate,58
261,4109,2023-12-18,4.8,purchase,14
261,4172,2024-07-19,4.1,purchase,5
261,4248,2023-12-05,1.4,purchase,73
261,4303,2023-12-01,2.5,rate,98
261,4353,2024-03-17,3.6,purchase,39
261,4843,2024-04-25,1.7,rate,43
261,4885,2023-12-15,4.2,view,75
262,30,2024-06-15,2.5,save,73
262,252,2024-09-24,2.5,view,44
262,276,2024-11-30,2.8,save,5
262,382,2024-08-18,3.8,purchase,81
262,567,2024-09-17,1.3,purchase,30
262,1156,2024-04-30,4.0,purchase,9
262,1245,2024-04-15,3.5,save,22
262,1800,2024-05-01,1.6,purchase,51
262,1814,2024-12-15,1.1,rate,91
262,1902,2024-12-02,2.7,rate,34
262,2110,2024-06-09,4.3,save,61
262,2139,2024-11-22,4.1,save,96
262,2433,2024-09-28,3.1,rate,79
262,2616,2024-08-07,1.7,view,27
262,2688,2024-09-27,4.6,save,38
262,2722,2024-07-29,1.5,rate,18
262,2783,2024-07-16,3.6,rate,9
262,2925,2024-04-17,2.2,view,91
262,3940,2024-11-09,4.8,rate,12
262,3998,2024-05-02,2.9,save,26
262,4216,2024-08-24,3.0,purchase,96
262,4823,2024-10-08,3.6,save,85
262,4869,2024-04-24,4.1,rate,38
262,4918,2024-04-09,3.9,rate,79
263,132,2024-11-12,1.6,rate,49
263,583,2024-07-19,2.8,save,5
263,1005,2024-07-23,4.3,view,46
263,1008,2024-01-15,3.1,view,63
263,1696,2024-02-19,4.3,purchase,31
263,2196,2024-06-20,1.6,rate,58
263,2276,2024-05-14,2.9,view,16
263,3022,2024-02-06,1.2,save,19
263,3032,2024-08-18,4.3,view,25
263,3322,2024-05-24,4.3,view,64
263,3453,2024-12-07,4.6,save,44
263,3495,2024-11-28,4.0,purchase,38
263,3734,2024-07-12,4.0,rate,93
263,3813,2024-10-26,2.4,save,92
263,3896,2024-01-18,3.4,view,34
263,3922,2024-07-16,1.5,save,72
263,4219,2024-03-20,4.2,view,55
263,4243,2024-05-13,4.6,save,39
263,4294,2024-08-08,2.2,purchase,53
263,4366,2023-11-08,1.5,save,70
263,4371,2024-08-15,1.7,purchase,62
263,4833,2024-02-14,3.4,save,37
263,4877,2024-11-02,1.7,view,39
263,4913,2024-07-10,1.4,rate,77
264,264,2024-06-02,4.0,view,66
264,465,2023-08-03,1.0,save,85
264,479,2023-08-28,4.6,rate,63
264,733,2024-02-14,3.7,view,69
264,1022,2023-11-11,2.0,view,17
264,1085,2024-08-20,1.4,save,39
264,1206,2023-09-03,3.6,view,33
264,1248,2024-07-05,3.3,rate,99
264,1688,2023-09-12,5.0,rate,0
264,1741,2024-01-18,4.3,view,35
264,1778,2024-07-04,3.2,rate,25
264,1967,2023-11-16,4.8,rate,18
264,2245,2024-07-03,2.8,view,79
264,2346,2024-01-02,2.4,view,96
264,2400,2024-12-01,2.2,purchase,40
264,2663,2024-02-09,3.2,view,51
264,2671,2024-02-02,2.2,view,70
264,2757,2024-08-31,3.0,rate,30
264,3168,2024-04-09,2.6,purchase,79
264,3267,2024-02-11,4.1,rate,85
264,3488,2024-10-16,4.0,purchase,25
264,3687,2023-10-15,3.8,view,65
264,3810,2024-03-03,3.6,view,0
264,3967,2023-12-01,2.8,save,89
264,4136,2023-11-22,4.5,view,37
264,4252,2024-01-12,2.5,view,68
264,4317,2024-07-18,4.1,rate,2
264,4377,2024-07-31,2.0,view,4
264,4412,2024-10-15,1.6,view,32
264,4534,2024-11-15,3.9,purchase,55
264,4642,2023-10-19,3.0,view,33
264,4718,2024-10-08,1.0,purchase,65
264,4951,2024-11-10,2.9,save,33
264,4953,2023-08-17,4.0,view,76
265,218,2024-02-28,2.3,view,62
265,600,2024-05-25,2.3,purchase,90
265,949,2024-07-12,2.9,view,20
265,977,2024-11-06,3.6,view,34
265,1202,2024-08-01,1.5,save,54
265,1248,2024-03-05,1.3,purchase,79
265,1342,2024-07-03,3.5,view,96
265,1347,2024-10-28,1.1,rate,18
265,1444,2024-12-12,3.3,view,50
265,1699,2024-01-19,2.9,rate,66
265,1808,2024-05-05,4.8,rate,63
265,1827,2024-01-31,3.1,purchase,72
265,1849,2024-02-04,3.3,purchase,22
265,1913,2024-11-08,3.3,purchase,63
265,1918,2024-07-15,2.2,view,52
265,1990,2024-10-29,2.3,view,7
265,1995,2024-04-09,2.9,rate,34
265,2251,2024-07-26,3.3,rate,70
265,2362,2024-10-01,4.9,view,98
265,2786,2024-04-03,4.4,purchase,19
265,3144,2024-10-18,4.5,save,60
265,4101,2023-12-05,1.9,view,96
265,4153,2024-03-16,3.5,save,81
265,4495,2023-12-28,4.3,view,10
265,4554,2024-04-06,2.4,save,88
265,4689,2024-11-23,2.9,rate,70
266,81,2024-09-16,2.1,rate,55
266,276,2024-12-09,3.9,save,42
266,572,2024-11-29,2.7,purchase,27
266,812,2024-06-04,3.1,view,77
266,1017,2024-10-05,1.6,purchase,84
266,1103,2024-12-12,1.4,view,68
266,1134,2024-09-04,4.1,rate,42
266,1410,2024-11-23,2.4,rate,47
266,1438,2024-09-03,3.4,rate,30
266,2278,2024-03-12,2.5,view,63
266,2327,2024-07-05,3.9,purchase,74
266,2370,2024-10-04,1.1,save,90
266,2393,2024-06-26,2.6,rate,7
266,2611,2024-09-29,1.8,save,81
266,2616,2024-06-23,3.9,view,51
266,2675,2024-11-07,2.1,view,39
266,2708,2024-09-01,3.5,view,79
266,2820,2024-05-16,4.1,save,14
266,3240,2024-07-12,4.4,view,34
266,4025,2024-06-04,4.9,save,20
266,4176,2024-04-06,1.9,save,40
266,4344,2024-10-23,1.7,save,93
266,4464,2024-10-20,3.9,save,37
266,4777,2024-10-19,4.6,rate,9
267,555,2024-11-25,3.5,view,35
267,600,2024-11-14,3.1,view,22
267,731,2024-12-07,4.1,purchase,93
267,791,2024-12-02,4.6,purchase,77
267,824,2024-11-22,2.8,save,80
267,956,2024-11-24,1.4,view,13
267,1133,2024-12-10,4.4,purchase,46
267,1253,2024-12-03,2.4,purchase,48
267,1549,2024-12-07,5.0,save,82
267,1786,2024-12-03,1.3,purchase,60
267,2371,2024-12-09,1.7,save,57
267,2459,2024-12-07,4.5,purchase,21
267,2760,2024-11-27,1.4,purchase,88
267,2915,2024-12-11,2.8,rate,99
267,2975,2024-11-17,1.6,save,18
267,3094,2024-12-13,4.9,rate,91
267,4094,2024-12-04,2.6,purchase,83
267,4466,2024-11-21,1.4,view,82
267,4654,2024-11-21,2.2,purchase,39
267,4691,2024-11-21,3.3,purchase,76
267,4747,2024-11-20,4.5,rate,66
267,4883,2024-11-12,1.9,view,71
268,149,2024-04-12,2.2,purchase,30
268,236,2024-06-24,3.9,save,98
268,253,2024-08-04,3.3,rate,69
268,408,2024-08-02,4.9,view,47
268,479,2024-10-31,3.5,rate,15
268,600,2024-09-15,2.1,view,59
268,834,2024-11-07,2.3,view,34
268,1183,2024-05-28,4.8,rate,32
268,1710,2024-07-27,2.6,purchase,67
268,1721,2024-04-09,4.7,save,63
268,1730,2024-06-23,3.5,purchase,3
268,1846,2024-09-11,4.8,view,0
268,2168,2024-04-15,3.2,purchase,10
268,2627,2024-09-01,2.3,save,8
268,2703,2024-09-06,2.7,rate,17
268,2924,2024-10-08,4.8,view,84
268,3139,2024-08-19,2.5,view,18
268,3981,2024-06-24,2.4,save,23
268,4019,2024-10-18,4.6,rate,51
268,4021,2024-10-30,3.1,view,3
268,4348,2024-06-02,1.7,save,37
268,4508,2024-04-19,3.1,rate,95
268,4551,2024-06-04,4.8,save,30
269,568,2024-07-21,2.0,view,58
269,933,2024-03-18,1.5,purchase,5
269,990,2024-04-08,3.4,rate,44
269,1066,2024-03-24,2.5,rate,38
269,1181,2024-09-27,1.1,rate,44
269,1515,2024-07-24,4.3,purchase,67
269,1566,2024-05-17,4.0,purchase,5
269,2087,2024-05-10,4.6,purchase,48
269,2304,2024-08-29,1.1,rate,50
269,2312,2024-07-04,4.2,view,10
269,2923,2023-11-25,2.2,rate,72
269,3096,2024-05-07,2.1,view,95
269,3277,2024-11-03,3.8,purchase,61
269,3528,2024-11-14,4.5,rate,19
269,3929,2024-11-16,1.7,save,14
269,3941,2024-09-15,2.3,view,13
269,4086,2024-03-18,1.9,view,39
269,4512,2024-11-04,1.7,purchase,77
269,4711,2024-05-23,1.0,purchase,83
269,4972,2024-10-20,4.7,view,57
270,568,2023-10-07,2.8,view,62
270,657,2024-05-23,2.8,save,36
270,675,2024-03-13,1.0,rate,27
270,922,2024-06-22,3.0,save,100
270,1410,2024-05-01,4.8,rate,61
270,1814,2024-11-10,4.4,rate,50
270,1933,2024-05-19,3.0,purchase,63
270,2059,2023-09-01,3.7,save,25
270,2101,2024-09-07,1.4,save,7
270,2114,2024-06-14,5.0,view,87
270,2287,2023-12-18,1.6,view,82
270,2671,2023-07-05,4.3,save,66
270,2873,2023-06-15,4.2,save,42
270,2939,2024-04-18,3.2,rate,62
270,3203,2024-08-05,2.8,purchase,90
270,3324,2023-12-20,1.1,rate,84
270,3572,2024-07-11,3.1,view,69
270,3808,2024-11-13,4.2,save,90
270,4319,2023-11-17,1.5,save,33
270,4329,2024-01-29,1.6,purchase,27
270,4538,2024-07-25,3.8,purchase,80
270,4633,2024-02-28,1.0,purchase,84
270,4638,2023-12-08,2.6,save,22
270,4644,2024-09-17,3.4,view,47
270,4782,2024-04-08,4.7,save,59
270,4813,2023-07-23,2.9,save,63
270,4822,2024-12-12,4.9,rate,49
270,4965,2024-06-20,3.7,save,39
270,4986,2024-05-14,2.8,rate,35
271,848,2023-08-23,4.4,save,86
271,884,2024-02-17,5.0,rate,48
271,935,2023-10-04,1.2,rate,92
271,1070,2024-06-21,3.7,purchase,30
271,1079,2024-04-21,3.4,purchase,2
271,1344,2024-01-31,2.2,view,6
271,1820,2024-08-17,3.9,save,9
271,1927,2024-08-18,1.8,save,61
271,1943,2023-05-10,1.1,purchase,29
